-0.336978,0.102061,-0.941019,-0.149072,0.506667
-0.337801,0.102854,-0.941608,-0.148838,0.513333
-0.338619,0.103687,-0.942152,-0.148655,0.52
-0.339427,0.104555,-0.942651,-0.148521,0.526667
-0.340223,0.105452,-0.943104,-0.148435,0.533333
-0.341002,0.106372,-0.94351,-0.148396,0.54
-0.341761,0.107307,-0.943869,-0.1484,0.546667
-0.342435,0.108192,-0.944154,-0.148425,0.553333
-0.343004,0.109,-0.94436,-0.148461,0.56
-0.343458,0.109721,-0.944484,-0.148509,0.566667
-0.343806,0.110377,-0.944521,-0.148569,0.573333
-0.344045,0.11097,-0.944471,-0.148644,0.58
-0.344178,0.111506,-0.944333,-0.14873,0.586667
-0.344206,0.111991,-0.944108,-0.148822,0.593333
-0.344134,0.11244,-0.943798,-0.148918,0.6
-0.343968,0.112863,-0.943404,-0.149013,0.606667
-0.343715,0.11327,-0.942929,-0.149109,0.613333
-0.343381,0.11367,-0.942376,-0.149206,0.62
-0.342976,0.114065,-0.941752,-0.149305,0.626667
-0.342507,0.114459,-0.941062,-0.14941,0.633333
-0.341984,0.114856,-0.940312,-0.149524,0.64
-0.341415,0.115258,-0.939508,-0.149648,0.646667
-0.34081,0.115671,-0.938658,-0.149785,0.653333
-0.340178,0.116099,-0.937767,-0.149935,0.66
-0.339526,0.116544,-0.936842,-0.150098,0.666667
-0.338862,0.117009,-0.93589,-0.150275,0.673333
-0.338194,0.117495,-0.934917,-0.150464,0.68
-0.337527,0.118004,-0.93393,-0.150663,0.686667
-0.336867,0.118536,-0.932935,-0.150872,0.693333
-0.336218,0.119089,-0.931936,-0.151087,0.7
-0.335583,0.119663,-0.930939,-0.151307,0.706667
-0.334966,0.120256,-0.929949,-0.15153,0.713333
-0.334369,0.120865,-0.928969,-0.151754,0.72
-0.333792,0.121488,-0.928002,-0.151975,0.726667
-0.333237,0.122121,-0.927054,-0.152193,0.733333
-0.332704,0.122762,-0.926124,-0.152405,0.74
-0.332193,0.123408,-0.925217,-0.152608,0.746667
-0.331703,0.124055,-0.924334,-0.152802,0.753333
-0.331234,0.124701,-0.923476,-0.152984,0.76
-0.330785,0.125345,-0.922644,-0.153154,0.766667
-0.330356,0.125982,-0.921839,-0.153309,0.773333
-0.329945,0.126612,-0.921063,-0.153449,0.78
-0.329551,0.127233,-0.920314,-0.153573,0.786667
-0.329174,0.127843,-0.919594,-0.153681,0.793333
-0.328813,0.128441,-0.918902,-0.153773,0.8
-0.328466,0.129026,-0.918239,-0.153847,0.806667
-0.328133,0.129597,-0.917603,-0.153904,0.813333
-0.327814,0.130154,-0.916995,-0.153944,0.82
-0.327507,0.130696,-0.916414,-0.153967,0.826667
-0.327213,0.131223,-0.915861,-0.153974,0.833333
-0.326929,0.131734,-0.915333,-0.153964,0.84
-0.326657,0.132229,-0.914831,-0.153938,0.846667
-0.326396,0.13271,-0.914355,-0.153896,0.853333
-0.326145,0.133174,-0.913904,-0.15384,0.86
-0.325904,0.133624,-0.913476,-0.153769,0.866667
-0.325672,0.134059,-0.913073,-0.153684,0.873333
-0.32545,0.134478,-0.912692,-0.153585,0.88
-0.325238,0.134884,-0.912335,-0.153473,0.886667
-0.325035,0.135275,-0.911999,-0.153349,0.893333
-0.324842,0.135653,-0.911686,-0.153213,0.9
-0.324657,0.136017,-0.911393,-0.153066,0.906667
-0.324483,0.136369,-0.911122,-0.152908,0.913333
-0.324317,0.136709,-0.910871,-0.152739,0.92
-0.324161,0.137037,-0.91064,-0.152561,0.926667
-0.324015,0.137353,-0.910429,-0.152373,0.933333
-0.323879,0.13766,-0.910238,-0.152176,0.94
-0.323753,0.137956,-0.910065,-0.151972,0.946667
-0.323638,0.138244,-0.909912,-0.151759,0.953333
-0.323533,0.138523,-0.909777,-0.151539,0.96
-0.32344,0.138794,-0.90966,-0.151313,0.966667
-0.32336,0.13906,-0.909563,-0.15108,0.973333
-0.323292,0.139319,-0.909483,-0.150842,0.98
-0.323238,0.139574,-0.909422,-0.1506,0.986667
-0.3232,0.139826,-0.909379,-0.150353,0.993333
-0.372822,-0.189358,-0.898642,0.199644,0
-0.372804,-0.188673,-0.898624,0.200327,0.00666667
-0.373592,-0.18717,-0.898743,0.202731,0.0133333
-0.375065,-0.185633,-0.899084,0.205786,0.02
-0.376572,-0.183575,-0.899955,0.208692,0.0266667
-0.37773,-0.180774,-0.901533,0.21093,0.0333333
-0.378937,-0.175814,-0.906121,0.211326,0.04
-0.37955,-0.171051,-0.910334,0.211135,0.0466667
-0.379903,-0.166755,-0.914119,0.210618,0.0533333
-0.380262,-0.163219,-0.917336,0.210075,0.06
-0.380744,-0.160588,-0.919916,0.20967,0.0666667
-0.38133,-0.158824,-0.921881,0.209417,0.0733333
-0.381931,-0.157773,-0.923303,0.209262,0.08
-0.382469,-0.157266,-0.924246,0.209171,0.0866667
-0.382908,-0.157181,-0.924738,0.20918,0.0933333
-0.383299,-0.157349,-0.924936,0.209298,0.1
-0.383723,-0.157584,-0.925069,0.209494,0.106667
-0.384215,-0.157842,-0.925182,0.209793,0.113333
-0.384787,-0.158077,-0.925329,0.210185,0.12
-0.385436,-0.158244,-0.925557,0.210635,0.126667
-0.386141,-0.158304,-0.9259,0.211105,0.133333
-0.386863,-0.158229,-0.926365,0.211556,0.14
-0.387548,-0.158008,-0.926925,0.211959,0.146667
-0.388128,-0.157647,-0.927521,0.212298,0.153333
-0.388527,-0.157166,-0.928067,0.212564,0.16
-0.388678,-0.156601,-0.928466,0.212768,0.166667
-0.388533,-0.155984,-0.92863,0.212932,0.173333
-0.388055,-0.15533,-0.928497,0.21308,0.18
-0.38722,-0.154632,-0.928037,0.213228,0.186667
-0.386021,-0.153865,-0.927251,0.213387,0.193333
-0.384468,-0.153001,-0.926162,0.213567,0.2
-0.38259,-0.152019,-0.924806,0.213775,0.206667
-0.380431,-0.150909,-0.923229,0.214022,0.213333
-0.378046,-0.149672,-0.921475,0.214319,0.22
-0.375496,-0.148321,-0.919588,0.214678,0.226667
-0.372839,-0.146872,-0.91761,0.215107,0.233333
-0.37013,-0.145339,-0.915582,0.215615,0.24
-0.367417,-0.143735,-0.913537,0.216208,0.246667
-0.364739,-0.142071,-0.911507,0.216886,0.253333
-0.362127,-0.140352,-0.90952,0.217651,0.26
-0.359603,-0.138585,-0.907597,0.2185,0.266667
-0.357185,-0.136774,-0.905754,0.219427,0.273333
-0.354883,-0.134922,-0.904004,0.220428,0.28
-0.352702,-0.133034,-0.902354,0.221495,0.286667
-0.350644,-0.131114,-0.900807,0.222621,0.293333
-0.348705,-0.129166,-0.899364,0.223797,0.3
-0.346881,-0.127194,-0.898024,0.225014,0.306667
-0.345162,-0.1252,-0.896782,0.226263,0.313333
-0.343541,-0.123187,-0.895634,0.227533,0.32
-0.342007,-0.121159,-0.894572,0.228816,0.326667
-0.340549,-0.11912,-0.893591,0.230102,0.333333
-0.339156,-0.117072,-0.892681,0.231385,0.34
-0.337818,-0.11502,-0.891836,0.232655,0.346667
-0.336525,-0.112966,-0.891046,0.233907,0.353333
-0.335269,-0.110915,-0.890306,0.235134,0.36
-0.334041,-0.108872,-0.889606,0.23633,0.366667
-0.332835,-0.106839,-0.88894,0.237492,0.373333
-0.331643,-0.104821,-0.888302,0.238616,0.38
-0.330462,-0.102823,-0.887685,0.239699,0.386667
-0.329287,-0.100848,-0.887085,0.240738,0.393333
-0.328114,-0.0989011,-0.886496,0.241732,0.4
-0.326942,-0.0969853,-0.885915,0.24268,0.406667
-0.325769,-0.0951047,-0.885337,0.243581,0.413333
-0.324594,-0.093263,-0.884759,0.244436,0.42
-0.323418,-0.0914633,-0.88418,0.245245,0.426667
-0.32224,-0.0897091,-0.883597,0.246009,0.433333
-0.321062,-0.0880031,-0.883009,0.246729,0.44
-0.319884,-0.0863477,-0.882414,0.247406,0.446667
-0.318708,-0.0847451,-0.881811,0.248043,0.453333
-0.317536,-0.0831973,-0.8812,0.248642,0.46
-0.316369,-0.0817062,-0.880582,0.249203,0.466667
-0.315211,-0.0802731,-0.879955,0.249731,0.473333
-0.314063,-0.0788992,-0.879321,0.250225,0.48
-0.312927,-0.0775855,-0.878681,0.25069,0.486667
-0.311806,-0.0763325,-0.878035,0.251126,0.493333
-0.310702,-0.0751405,-0.877384,0.251537,0.5
-0.309618,-0.0740098,-0.876729,0.251925,0.506667
-0.308555,-0.0729401,-0.876072,0.252291,0.513333
-0.307516,-0.071931,-0.875413,0.252638,0.52
-0.306503,-0.0709819,-0.874755,0.252968,0.526667
-0.305518,-0.070092,-0.874099,0.253283,0.533333
-0.304562,-0.0692602,-0.873446,0.253586,0.54
-0.303638,-0.0684855,-0.872798,0.253877,0.546667
-0.302746,-0.0677663,-0.872156,0.254159,0.553333
-0.30189,-0.0671012,-0.871522,0.254433,0.56
-0.301069,-0.0664886,-0.870897,0.254702,0.566667
-0.300286,-0.0659265,-0.870283,0.254967,0.573333
-0.299542,-0.065413,-0.869682,0.25523,0.58
-0.298838,-0.0649461,-0.869094,0.255492,0.586667
-0.298174,-0.0645237,-0.868522,0.255755,0.593333
-0.297552,-0.0641435,-0.867967,0.256021,0.6
-0.296973,-0.0638033,-0.867429,0.25629,0.606667
-0.296438,-0.0635007,-0.866911,0.256565,0.613333
-0.295946,-0.0632335,-0.866414,0.256847,0.62
-0.2955,-0.0629992,-0.865938,0.257136,0.626667
-0.295098,-0.0627955,-0.865484,0.257436,0.633333
-0.294743,-0.06262,-0.865054,0.257747,0.64
-0.294433,-0.0624704,-0.864648,0.258071,0.646667
-0.294168,-0.0623443,-0.864266,0.258408,0.653333
-0.29395,-0.0622395,-0.86391,0.258761,0.66
-0.293778,-0.0621538,-0.863579,0.259131,0.666667
-0.293651,-0.0620848,-0.863274,0.259518,0.673333
-0.293569,-0.0620307,-0.862995,0.259924,0.68
-0.293533,-0.0619892,-0.862742,0.260351,0.686667
-0.29354,-0.0619585,-0.862515,0.260797,0.693333
-0.29359,-0.0619367,-0.862313,0.261266,0.7
-0.293683,-0.0619222,-0.862137,0.261756,0.706667
-0.293818,-0.0619133,-0.861986,0.262269,0.713333
-0.293993,-0.0619084,-0.86186,0.262804,0.72
-0.294208,-0.0619061,-0.861758,0.263361,0.726667
-0.294461,-0.061905,-0.861681,0.26394,0.733333
-0.294751,-0.0619038,-0.861627,0.264541,0.74
-0.295076,-0.0619013,-0.861596,0.265162,0.746667
-0.295435,-0.0618965,-0.861588,0.265803,0.753333
-0.295826,-0.0618881,-0.861603,0.266463,0.76
-0.296248,-0.0618754,-0.86164,0.267139,0.766667
-0.296699,-0.0618573,-0.8617,0.267831,0.773333
-0.297178,-0.0618332,-0.861781,0.268536,0.78
-0.297682,-0.0618022,-0.861884,0.269254,0.786667
-0.298211,-0.0617638,-0.862009,0.269981,0.793333
-0.298762,-0.0617173,-0.862156,0.270715,0.8
-0.299333,-0.0616622,-0.862323,0.271455,0.806667
-0.299924,-0.0615981,-0.862513,0.272198,0.813333
-0.300532,-0.0615248,-0.862723,0.272941,0.82
-0.301156,-0.0614418,-0.862955,0.273683,0.826667
-0.301794,-0.061349,-0.863209,0.274421,0.833333
-0.302445,-0.0612463,-0.863483,0.275153,0.84
-0.303107,-0.0611337,-0.863779,0.275877,0.846667
-0.303779,-0.0610112,-0.864096,0.276591,0.853333
-0.304459,-0.0608792,-0.864434,0.277292,0.86
-0.302941,-0.0573557,-0.868703,0.271046,0.866667
-0.301757,-0.0545131,-0.872443,0.265259,0.873333
-0.300883,-0.0524622,-0.875713,0.259808,0.88
-0.300218,-0.0510255,-0.878608,0.254605,0.886667
-0.299746,-0.0500684,-0.881159,0.249778,0.893333
-0.299418,-0.0494884,-0.883389,0.245353,0.9
-0.299198,-0.0492626,-0.885304,0.241319,0.906667
-0.299072,-0.0494325,-0.88689,0.237679,0.913333
-0.299037,-0.0500443,-0.888136,0.234436,0.92
-0.299078,-0.0510988,-0.88905,0.231574,0.926667
-0.299177,-0.0525576,-0.889669,0.229035,0.933333
-0.299308,-0.0543465,-0.890029,0.226771,0.94
-0.299438,-0.0563747,-0.890165,0.224736,0.946667
-0.299667,-0.0587068,-0.890181,0.222855,0.953333
-0.29987,-0.0611719,-0.890021,0.221158,0.96
-0.300053,-0.063747,-0.889702,0.219633,0.966667
-0.300215,-0.0664106,-0.889241,0.218266,0.973333
-0.300358,-0.069141,-0.888655,0.217042,0.98
-0.300481,-0.0719163,-0.88796,0.215945,0.986667
-0.300583,-0.0747159,-0.887171,0.214959,0.993333
-0.335326,0.321973,-0.822515,-0.114657,0
-0.332071,0.315039,-0.823192,-0.117164,0.00666667
-0.325723,0.305686,-0.823211,-0.119174,0.0133333
-0.319235,0.29704,-0.821466,-0.122203,0.02
-0.313076,0.289279,-0.818586,-0.126004,0.0266667
-0.307344,0.282229,-0.815192,-0.130191,0.0333333
-0.301948,0.275577,-0.811799,-0.134366,0.04
-0.296737,0.269024,-0.808753,-0.138211,0.0466667
-0.291575,0.262375,-0.806229,-0.141522,0.0533333
-0.286384,0.255579,-0.804232,-0.144214,0.06
-0.281127,0.248673,-0.80268,-0.146275,0.0666667
-0.275758,0.241674,-0.801489,-0.147695,0.0733333
-0.270226,0.234586,-0.800599,-0.148436,0.08
-0.265864,0.229813,-0.798943,-0.149435,0.0866667
-0.261596,0.225412,-0.797494,-0.149841,0.0933333
-0.255834,0.218929,-0.797189,-0.148407,0.1
-0.250357,0.212571,-0.797117,-0.146672,0.106667
-0.245128,0.205909,-0.797458,-0.144709,0.113333
-0.240081,0.198738,-0.798259,-0.142493,0.12
-0.235195,0.191059,-0.799422,-0.140074,0.126667
-0.230698,0.183113,-0.800929,-0.137571,0.133333
-0.22679,0.175143,-0.802767,-0.135101,0.14
-0.223622,0.16736,-0.804933,-0.132771,0.146667
-0.221282,0.159925,-0.807421,-0.130664,0.153333
-0.219783,0.152934,-0.810216,-0.128829,0.16
-0.219057,0.146417,-0.813279,-0.127266,0.166667
-0.218973,0.140347,-0.816548,-0.125936,0.173333
-0.219377,0.134669,-0.819947,-0.124787,0.18
-0.220119,0.129324,-0.823397,-0.123772,0.186667
-0.221069,0.124256,-0.826821,-0.122861,0.193333
-0.222122,0.119417,-0.830155,-0.122033,0.2
-0.223199,0.114767,-0.833351,-0.121277,0.206667
-0.224245,0.110267,-0.836381,-0.120583,0.213333
-0.225222,0.10588,-0.839232,-0.119937,0.22
-0.22611,0.101577,-0.841906,-0.119323,0.226667
-0.226902,0.0973302,-0.844415,-0.118724,0.233333
-0.227602,0.0931212,-0.846776,-0.118126,0.24
-0.228221,0.0889383,-0.849009,-0.11752,0.246667
-0.228778,0.0847766,-0.851134,-0.116901,0.253333
-0.22929,0.0806356,-0.853174,-0.116268,0.26
-0.229778,0.076518,-0.855145,-0.115623,0.266667
-0.230261,0.0724272,-0.857067,-0.114967,0.273333
-0.230755,0.0683669,-0.858954,-0.114304,0.28
-0.231275,0.0643403,-0.86082,-0.113634,0.286667
-0.231832,0.0603499,-0.862677,-0.112958,0.293333
-0.232531,0.0615044,-0.862738,-0.114108,0.3
-0.233051,0.0614246,-0.863166,-0.114524,0.306667
-0.233458,0.0606866,-0.863815,-0.11439,0.313333
-0.233913,0.0599059,-0.864542,-0.114188,0.32
-0.234541,0.059427,-0.865259,-0.114343,0.326667
-0.235375,0.0592589,-0.86595,-0.115029,0.333333
-0.236368,0.0591833,-0.866654,-0.116147,0.34
-0.237437,0.0589276,-0.867436,-0.117435,0.346667
-0.238508,0.0583045,-0.868348,-0.118624,0.353333
-0.239541,0.0572648,-0.869412,-0.119553,0.36
-0.240537,0.0558701,-0.870617,-0.120201,0.366667
-0.241517,0.0542288,-0.871931,-0.120642,0.373333
-0.242508,0.0524405,-0.873323,-0.12098,0.38
-0.243528,0.050574,-0.874769,-0.121289,0.386667
-0.244583,0.0486715,-0.876254,-0.121603,0.393333
-0.245674,0.0467643,-0.877771,-0.121921,0.4
-0.246798,0.0448837,-0.879311,-0.122237,0.406667
-0.247954,0.0430614,-0.880865,-0.122547,0.413333
-0.249143,0.0413245,-0.882424,-0.122862,0.42
-0.250365,0.0396907,-0.883981,-0.123197,0.426667
-0.251618,0.0381683,-0.88553,-0.123566,0.433333
-0.252902,0.0367583,-0.887068,-0.123976,0.44
-0.254213,0.0354591,-0.888593,-0.12443,0.446667
-0.255549,0.0342688,-0.890103,-0.124927,0.453333
-0.256905,0.0331858,-0.891596,-0.125462,0.46
-0.25828,0.032207,-0.893072,-0.126036,0.466667
-0.25967,0.0313288,-0.894529,-0.126645,0.473333
-0.261073,0.0305491,-0.895965,-0.127292,0.48
-0.262491,0.0298649,-0.897382,-0.127977,0.486667
-0.26392,0.0292731,-0.89878,-0.128699,0.493333
-0.265362,0.0287704,-0.900157,-0.129458,0.5
-0.266816,0.0283539,-0.901517,-0.130252,0.506667
-0.268281,0.02802,-0.902859,-0.131078,0.513333
-0.269759,0.0277651,-0.904186,-0.131933,0.52
-0.271249,0.0275853,-0.905499,-0.132816,0.526667
-0.272752,0.0274764,-0.9068,-0.133723,0.533333
-0.27759,0.0318018,-0.906159,-0.149589,0.54
-0.282589,0.0352842,-0.90557,-0.164457,0.546667
-0.287704,0.0378135,-0.905104,-0.178565,0.553333
-0.292852,0.0395353,-0.904724,-0.192014,0.56
-0.297949,0.0406639,-0.904364,-0.20482,0.566667
-0.3029,0.0413349,-0.903988,-0.21692,0.573333
-0.307595,0.0415685,-0.903609,-0.22819,0.58
-0.311918,0.0413115,-0.903283,-0.23849,0.586667
-0.315767,0.0405065,-0.903078,-0.247706,0.593333
-0.319072,0.0391371,-0.903045,-0.25578,0.6
-0.321804,0.0372363,-0.903209,-0.262712,0.606667
-0.323968,0.0348679,-0.90357,-0.268549,0.613333
-0.325599,0.0321052,-0.90412,-0.273368,0.62
-0.326744,0.0290174,-0.904841,-0.277256,0.626667
-0.32745,0.0256958,-0.905673,-0.28034,0.633333
-0.327757,0.0222494,-0.906517,-0.282769,0.64
-0.327726,0.0187289,-0.907371,-0.284604,0.646667
-0.327417,0.0151818,-0.908238,-0.285893,0.653333
-0.32689,0.011653,-0.909119,-0.286688,0.66
-0.326203,0.00818187,-0.910019,-0.287042,0.666667
-0.32541,0.00479906,-0.910938,-0.287015,0.673333
-0.32456,0.00152625,-0.91188,-0.286664,0.68
-0.323695,-0.00162079,-0.912849,-0.286043,0.686667
-0.322849,-0.00462637,-0.913844,-0.285205,0.693333
-0.322052,-0.00747871,-0.914866,-0.284193,0.7
-0.321324,-0.010165,-0.91591,-0.283049,0.706667
-0.320681,-0.0126718,-0.916973,-0.28181,0.713333
-0.320164,-0.0149642,-0.91803,-0.280586,0.72
-0.319776,-0.0170353,-0.919068,-0.279426,0.726667
-0.319505,-0.0188965,-0.920072,-0.278356,0.733333
-0.319345,-0.0205452,-0.921035,-0.277389,0.74
-0.319293,-0.0219776,-0.921953,-0.276537,0.746667
-0.319337,-0.0232044,-0.92283,-0.275784,0.753333
-0.319459,-0.0242418,-0.923666,-0.27511,0.76
-0.31965,-0.025105,-0.924464,-0.274504,0.766667
-0.319896,-0.0258118,-0.925228,-0.273953,0.773333
-0.319035,-0.0266709,-0.924892,-0.273528,0.78
-0.318386,-0.0272683,-0.924613,-0.273214,0.786667
-0.317955,-0.0274813,-0.924306,-0.273124,0.793333
-0.317699,-0.0273332,-0.923928,-0.273276,0.8
-0.317569,-0.0269008,-0.923467,-0.273659,0.806667
-0.317521,-0.0262627,-0.92292,-0.274241,0.813333
-0.317511,-0.0254795,-0.922283,-0.274983,0.82
-0.317506,-0.0245957,-0.921554,-0.275848,0.826667
-0.317479,-0.0236481,-0.920731,-0.276803,0.833333
-0.317407,-0.0226712,-0.919817,-0.277821,0.84
-0.317275,-0.0216969,-0.918818,-0.278885,0.846667
-0.317073,-0.0207511,-0.917739,-0.27998,0.853333
-0.316797,-0.0198511,-0.916588,-0.281097,0.86
-0.316445,-0.0190054,-0.91537,-0.282227,0.866667
-0.316018,-0.0182162,-0.914093,-0.283361,0.873333
-0.315518,-0.0174824,-0.912764,-0.28449,0.88
-0.31495,-0.0168017,-0.911387,-0.285607,0.886667
-0.314319,-0.0161718,-0.909973,-0.286706,0.893333
-0.313629,-0.0155905,-0.908527,-0.287784,0.9
-0.312889,-0.0150555,-0.907057,-0.288834,0.906667
-0.312102,-0.0145641,-0.90557,-0.289855,0.913333
-0.311275,-0.0141133,-0.904072,-0.290843,0.92
-0.310412,-0.0137002,-0.90257,-0.291794,0.926667
-0.30952,-0.0133217,-0.901068,-0.292706,0.933333
-0.308602,-0.0129749,-0.899573,-0.293577,0.94
-0.307663,-0.0126569,-0.898087,-0.294405,0.946667
-0.306707,-0.0123653,-0.896616,-0.295189,0.953333
-0.305482,-0.00791245,-0.89117,-0.299374,0.96
-0.304167,-0.00403051,-0.88625,-0.302625,0.966667
-0.302696,-0.000667494,-0.881842,-0.304918,0.973333
-0.301141,0.00228685,-0.877885,-0.306493,0.98
-0.299589,0.00491444,-0.87431,-0.307614,0.986667
-0.298093,0.00726977,-0.87107,-0.308445,0.993333
-0.268761,-0.462338,-0.854753,-0.17149,0
-0.261453,-0.457405,-0.850402,-0.172592,0.00666667
-0.251825,-0.452591,-0.845431,-0.177616,0.0133333
-0.242605,-0.449131,-0.839676,-0.181761,0.02
-0.234086,-0.447262,-0.832885,-0.183784,0.0266667
-0.226252,-0.445753,-0.825834,-0.184059,0.0333333
-0.219125,-0.445455,-0.818311,-0.182853,0.04
-0.21257,-0.445824,-0.810793,-0.181034,0.0466667
-0.206454,-0.446341,-0.80362,-0.179171,0.0533333
-0.200706,-0.446654,-0.796927,-0.177382,0.06
-0.195331,-0.446615,-0.790702,-0.175469,0.0666667
-0.190392,-0.446235,-0.784872,-0.173141,0.0733333
-0.185978,-0.445606,-0.77938,-0.170174,0.08
-0.182177,-0.444829,-0.774211,-0.166469,0.0866667
-0.179055,-0.443969,-0.76939,-0.162021,0.0933333
-0.176652,-0.443035,-0.764958,-0.156878,0.1
-0.17514,-0.442261,-0.760998,-0.151123,0.106667
-0.174342,-0.441646,-0.757441,-0.145021,0.113333
-0.173456,-0.440471,-0.754101,-0.139072,0.12
-0.172513,-0.438741,-0.751006,-0.133229,0.126667
-0.171546,-0.436419,-0.748233,-0.127514,0.133333
-0.170573,-0.433492,-0.745894,-0.122049,0.14
-0.16961,-0.430004,-0.744096,-0.117022,0.146667
-0.16867,-0.426061,-0.742912,-0.112631,0.153333
-0.167764,-0.421821,-0.742346,-0.109014,0.16
-0.166905,-0.417462,-0.742322,-0.106193,0.166667
-0.166108,-0.413158,-0.742704,-0.104078,0.173333
-0.165375,-0.40905,-0.743329,-0.102516,0.18
-0.164697,-0.405232,-0.744043,-0.101337,0.186667
-0.164059,-0.401757,-0.74472,-0.100381,0.193333
-0.163421,-0.398611,-0.745314,-0.0996204,0.2
-0.16276,-0.395767,-0.745779,-0.0989771,0.206667
-0.162053,-0.393177,-0.746096,-0.0984075,0.213333
-0.161286,-0.390789,-0.746268,-0.0978857,0.22
-0.160456,-0.388555,-0.746307,-0.0973933,0.226667
-0.159588,-0.386471,-0.746213,-0.0968739,0.233333
-0.158699,-0.384518,-0.746003,-0.0962967,0.24
-0.157815,-0.382679,-0.745695,-0.0956356,0.246667
-0.156959,-0.38094,-0.745315,-0.0948714,0.253333
-0.156175,-0.379288,-0.744901,-0.0939824,0.26
-0.155458,-0.377695,-0.744476,-0.0929937,0.266667
-0.155164,-0.376217,-0.744244,-0.0916429,0.273333
-0.154884,-0.37472,-0.744047,-0.0903172,0.28
-0.154623,-0.373181,-0.74391,-0.0890344,0.286667
