-0.280354,0.129574,0.0378643,-0.916338,-0.154987,0.0378414
-0.279933,0.129951,0.0363741,-0.915998,-0.154968,0.0363521
-0.279527,0.130332,0.0349181,-0.915659,-0.15494,0.034897
-0.279135,0.130718,0.0334965,-0.915323,-0.154904,0.0334763
-0.278758,0.131105,0.0321095,-0.914991,-0.154858,0.0320902
-0.278394,0.131492,0.0307573,-0.914664,-0.154802,0.0307388
-0.278044,0.131879,0.0294399,-0.914342,-0.154736,0.0294221
-0.277706,0.132263,0.0281573,-0.914026,-0.15466,0.0281403
-0.277382,0.132645,0.0269095,-0.913717,-0.154574,0.0268933
-0.277071,0.133024,0.0256966,-0.913414,-0.154477,0.0256811
-0.276772,0.133398,0.0245184,-0.91312,-0.154371,0.0245036
-0.276485,0.133767,0.0233748,-0.912833,-0.154255,0.0233607
-0.27621,0.134131,0.0222657,-0.912555,-0.15413,0.0222523
-0.275948,0.134489,0.0211909,-0.912285,-0.153995,0.0211781
-0.275697,0.134841,0.0201501,-0.912025,-0.153852,0.020138
-0.275458,0.135186,0.0191431,-0.911775,-0.1537,0.0191316
-0.275231,0.135525,0.0181697,-0.911534,-0.15354,0.0181587
-0.275016,0.135857,0.0172294,-0.911303,-0.153371,0.017219
-0.274812,0.136181,0.016322,-0.911084,-0.153195,0.0163121
-0.27462,0.136499,0.015447,-0.910875,-0.153012,0.0154377
-0.27444,0.13681,0.0146041,-0.910677,-0.152822,0.0145953
-0.274271,0.137114,0.0137928,-0.910492,-0.152625,0.0137845
-0.274114,0.137411,0.0130127,-0.910318,-0.152421,0.0130048
-0.273969,0.137701,0.0122632,-0.910157,-0.152212,0.0122558
-0.273836,0.137985,0.011544,-0.910009,-0.151996,0.011537
-0.273715,0.138262,0.0108543,-0.909875,-0.151775,0.0108478
-0.273607,0.138534,0.0101938,-0.909754,-0.151549,0.0101877
-0.273511,0.138801,0.0095618,-0.909648,-0.151318,0.00955604
-0.273429,0.139062,0.00895773,-0.909557,-0.151082,0.00895233
-0.27336,0.13932,0.00838099,-0.909482,-0.150843,0.00837593
-0.273306,0.139574,0.00783096,-0.909423,-0.150599,0.00782624
-0.273268,0.139826,0.00730702,-0.909381,-0.150353,0.00730261
-0.471623,-0.210509,0.0580166,-1.32794,0.181097,0.182277
-0.471622,-0.210509,0.0580171,-1.32794,0.181098,0.182277
-0.47162,-0.210509,0.0580316,-1.32794,0.181098,0.182292
-0.471615,-0.210508,0.0581216,-1.32792,0.181099,0.182382
-0.471605,-0.210506,0.0584229,-1.32789,0.181101,0.182683
-0.471588,-0.210502,0.0591517,-1.32784,0.181105,0.183412
-0.471563,-0.210495,0.0605922,-1.32777,0.18111,0.184852
-0.471528,-0.210483,0.0630718,-1.32767,0.181117,0.187332
-0.471482,-0.210466,0.0669255,-1.32753,0.181127,0.191186
-0.471423,-0.210443,0.072455,-1.32736,0.181138,0.196715
-0.471351,-0.210413,0.0798862,-1.32715,0.181153,0.204146
-0.471263,-0.210377,0.0893278,-1.3269,0.18117,0.213588
-0.471158,-0.210334,0.100736,-1.3266,0.181191,0.224997
-0.471036,-0.210285,0.113891,-1.32624,0.181216,0.238151
-0.470894,-0.210229,0.128381,-1.32582,0.181245,0.252642
-0.470731,-0.210166,0.143613,-1.32534,0.181279,0.267874
-0.470547,-0.210096,0.158836,-1.3248,0.181319,0.283097
-0.47034,-0.210017,0.173195,-1.32418,0.181365,0.297455
-0.470112,-0.20993,0.185812,-1.32349,0.181419,0.310072
-0.46986,-0.209832,0.1959,-1.32273,0.18148,0.32016
-0.469584,-0.209723,0.202915,-1.32189,0.181549,0.327175
-0.469284,-0.209601,0.206748,-1.32097,0.181626,0.331008
-0.468957,-0.209465,0.207963,-1.31997,0.181711,0.332223
-0.468602,-0.209312,0.208017,-1.31888,0.181804,0.332277
-0.468215,-0.209143,0.208013,-1.3177,0.181904,0.332271
-0.467792,-0.208955,0.208,-1.31643,0.182011,0.33225
-0.467328,-0.208749,0.207972,-1.31505,0.182125,0.332205
-0.466818,-0.208523,0.207923,-1.31357,0.182249,0.332127
-0.466257,-0.208277,0.207848,-1.31197,0.182381,0.332008
-0.465638,-0.208008,0.207744,-1.31025,0.182523,0.331841
-0.464956,-0.207713,0.207604,-1.3084,0.182677,0.331618
-0.464206,-0.207388,0.207426,-1.30643,0.182842,0.331333
-0.463384,-0.20703,0.207205,-1.30432,0.18302,0.330981
-0.462487,-0.206636,0.206939,-1.30207,0.183212,0.330555
-0.461514,-0.206205,0.206624,-1.29968,0.183422,0.330052
-0.460463,-0.205734,0.206258,-1.29715,0.18365,0.329467
-0.459335,-0.20522,0.205837,-1.29448,0.183899,0.328796
-0.45813,-0.204664,0.205361,-1.29167,0.184171,0.328035
-0.45685,-0.204062,0.204827,-1.28871,0.184469,0.327182
-0.455497,-0.203413,0.204233,-1.28562,0.184795,0.326234
-0.454072,-0.202714,0.203578,-1.28239,0.185151,0.325188
-0.452577,-0.201965,0.202861,-1.27902,0.185539,0.324042
-0.451013,-0.201162,0.202081,-1.27552,0.185961,0.322796
-0.449384,-0.200305,0.201237,-1.27189,0.186418,0.321448
-0.44769,-0.199391,0.200329,-1.26813,0.186912,0.319996
-0.445934,-0.198419,0.199355,-1.26424,0.187444,0.318441
-0.444115,-0.197388,0.198317,-1.26024,0.188014,0.316782
-0.442236,-0.196296,0.197213,-1.25611,0.188622,0.31502
-0.440296,-0.195142,0.196045,-1.25186,0.189269,0.313154
-0.438297,-0.193925,0.194812,-1.2475,0.189955,0.311184
-0.436239,-0.192643,0.193515,-1.24303,0.190678,0.309113
-0.43412,-0.191298,0.192155,-1.23845,0.191437,0.30694
-0.431943,-0.189887,0.190732,-1.23376,0.192232,0.304667
-0.429705,-0.188411,0.189247,-1.22896,0.193062,0.302295
-0.427407,-0.18687,0.187702,-1.22407,0.193923,0.299827
-0.425049,-0.185264,0.186097,-1.21907,0.194816,0.297263
-0.42263,-0.183595,0.184433,-1.21397,0.195738,0.294606
-0.42015,-0.181864,0.182713,-1.20878,0.196687,0.291858
-0.417609,-0.180071,0.180937,-1.2035,0.197662,0.28902
-0.415007,-0.178218,0.179106,-1.19813,0.198659,0.286097
-0.412345,-0.176308,0.177224,-1.19267,0.199678,0.283089
-0.409623,-0.174343,0.17529,-1.18712,0.200716,0.28
-0.406842,-0.172325,0.173307,-1.1815,0.201772,0.276833
-0.404003,-0.170257,0.171277,-1.17579,0.202843,0.27359
-0.401107,-0.168142,0.169201,-1.17001,0.203927,0.270274
-0.398157,-0.165984,0.167081,-1.16416,0.205023,0.266889
-0.395154,-0.163786,0.16492,-1.15825,0.206129,0.263437
-0.3921,-0.161551,0.16272,-1.15227,0.207244,0.259921
-0.388997,-0.159283,0.160481,-1.14623,0.208366,0.256346
-0.385849,-0.156987,0.158207,-1.14013,0.209493,0.252713
-0.382659,-0.154665,0.1559,-1.13398,0.210626,0.249027
-0.379429,-0.152323,0.15356,-1.12779,0.211761,0.245291
-0.376164,-0.149964,0.151192,-1.12156,0.212899,0.241508
-0.372867,-0.147592,0.148796,-1.11529,0.214038,0.237681
-0.369542,-0.145212,0.146376,-1.10899,0.215177,0.233814
-0.366193,-0.142827,0.143932,-1.10267,0.216316,0.229911
-0.362825,-0.140442,0.141468,-1.09633,0.217454,0.225975
-0.359442,-0.13806,0.138985,-1.08997,0.218591,0.222009
-0.356048,-0.135686,0.136485,-1.08361,0.219725,0.218016
-0.352648,-0.133324,0.133972,-1.07724,0.220856,0.214
-0.349248,-0.130976,0.131445,-1.07088,0.221984,0.209965
-0.345851,-0.128646,0.128909,-1.06453,0.223109,0.205914
-0.342462,-0.126338,0.126365,-1.0582,0.22423,0.20185
-0.339087,-0.124056,0.123814,-1.05189,0.225348,0.197776
-0.335731,-0.121801,0.12126,-1.04561,0.226461,0.193695
-0.332397,-0.119576,0.118704,-1.03937,0.227571,0.189612
-0.329092,-0.117385,0.116147,-1.03317,0.228676,0.185529
-0.32582,-0.11523,0.113593,-1.02702,0.229778,0.181448
-0.322586,-0.113113,0.111042,-1.02093,0.230875,0.177374
-0.319394,-0.111035,0.108497,-1.0149,0.231969,0.173309
-0.31625,-0.108999,0.10596,-1.00893,0.23306,0.169256
-0.313158,-0.107006,0.103432,-1.00304,0.234147,0.165218
-0.310122,-0.105057,0.100916,-0.997237,0.235232,0.161198
-0.307147,-0.103154,0.0984117,-0.991516,0.236314,0.157199
-0.304236,-0.101297,0.0959223,-0.985889,0.237394,0.153222
-0.301395,-0.0994877,0.0934491,-0.980359,0.238474,0.149272
-0.298626,-0.0977256,0.0909936,-0.974933,0.239552,0.145349
-0.295934,-0.0960115,0.0885574,-0.969616,0.240631,0.141458
-0.293321,-0.0943456,0.086142,-0.964413,0.24171,0.1376
-0.290792,-0.0927279,0.0837487,-0.959328,0.242791,0.133777
-0.288349,-0.0911583,0.081379,-0.954366,0.243875,0.129991
-0.285995,-0.0896366,0.0790341,-0.94953,0.244961,0.126246
-0.283731,-0.0881624,0.0767154,-0.944825,0.246051,0.122542
-0.281561,-0.0867353,0.0744241,-0.940253,0.247146,0.118882
-0.279487,-0.0853547,0.0721614,-0.935818,0.248245,0.115267
-0.277508,-0.0840201,0.0699283,-0.931523,0.24935,0.1117
-0.275628,-0.0827307,0.0677259,-0.92737,0.25046,0.108182
-0.273847,-0.0814859,0.0655552,-0.923361,0.251577,0.104715
-0.272166,-0.0802849,0.0634172,-0.919497,0.252699,0.1013
-0.270585,-0.0791269,0.0613128,-0.915782,0.253828,0.0979385
-0.269103,-0.0780109,0.0592428,-0.912215,0.254961,0.0946319
-0.267722,-0.0769361,0.057208,-0.908797,0.2561,0.0913816
-0.26644,-0.0759016,0.055209,-0.90553,0.257242,0.0881886
-0.265257,-0.0749062,0.0532467,-0.902414,0.258388,0.085054
-0.264171,-0.0739492,0.0513215,-0.899448,0.259535,0.0819788
-0.263181,-0.0730293,0.0494341,-0.896633,0.260682,0.078964
-0.262287,-0.0721457,0.047585,-0.893969,0.261828,0.0760103
-0.261485,-0.0712972,0.0457746,-0.891455,0.26297,0.0731184
-0.260774,-0.0704828,0.0440033,-0.88909,0.264108,0.070289
-0.260152,-0.0697014,0.0422715,-0.886873,0.265237,0.0675227
-0.259617,-0.068952,0.0405795,-0.884804,0.266358,0.0648199
-0.259165,-0.0682334,0.0389274,-0.882879,0.267466,0.062181
-0.258796,-0.0675448,0.0373156,-0.881099,0.26856,0.0596063
-0.258505,-0.0668849,0.0357441,-0.879461,0.269637,0.0570961
-0.258289,-0.0662528,0.0342131,-0.877963,0.270695,0.0546505
-0.258147,-0.0656475,0.0327225,-0.876601,0.271732,0.0522696
-0.258074,-0.065068,0.0312725,-0.875375,0.272745,0.0499533
-0.258068,-0.0645134,0.0298629,-0.874281,0.273733,0.0477017
-0.258126,-0.0639827,0.0284937,-0.873315,0.274693,0.0455146
-0.258243,-0.0634752,0.0271647,-0.872475,0.275623,0.0433917
-0.256245,-0.0596587,0.0258757,-0.875609,0.269694,0.0413328
-0.254615,-0.0565307,0.0246266,-0.878334,0.264171,0.0393375
-0.253332,-0.0542053,0.0234171,-0.8807,0.25894,0.0374055
-0.252294,-0.0525111,0.0222469,-0.882794,0.25392,0.0355362
-0.251486,-0.0513173,0.0211156,-0.884637,0.249243,0.0337291
-0.250858,-0.0505233,0.0200228,-0.886246,0.24494,0.0319836
-0.250373,-0.0501065,0.0189683,-0.88762,0.241003,0.0302991
-0.250016,-0.0501081,0.0179515,-0.88874,0.237441,0.0286749
-0.24978,-0.0505739,0.0169719,-0.889588,0.234259,0.0271102
-0.249651,-0.0515039,0.0160291,-0.890165,0.231446,0.0256042
-0.249608,-0.0528586,0.0151225,-0.890504,0.228943,0.024156
-0.249622,-0.0545625,0.0142515,-0.890635,0.226707,0.0227648
-0.249658,-0.0565234,0.0134156,-0.890588,0.224694,0.0214296
-0.249813,-0.0588036,0.0126142,-0.89046,0.222828,0.0201494
-0.249961,-0.0612303,0.0118466,-0.890192,0.221142,0.0189232
-0.250104,-0.0637784,0.0111121,-0.889796,0.219625,0.01775
-0.250239,-0.0664243,0.0104101,-0.889283,0.218263,0.0166286
-0.250366,-0.0691443,0.00973983,-0.888665,0.217042,0.015558
-0.25048,-0.0719144,0.00910062,-0.887954,0.215946,0.0145369
-0.250579,-0.0747122,0.00849173,-0.887159,0.21496,0.0135643
-0.307276,0.21366,0.0367083,-0.880286,-0.131912,0.0202585
-0.307276,0.21366,0.0367088,-0.880285,-0.131912,0.020259
-0.307275,0.213661,0.0367233,-0.880285,-0.131911,0.0202735
-0.307274,0.213664,0.0368132,-0.880282,-0.131911,0.0203634
-0.30727,0.213669,0.0371146,-0.880278,-0.131911,0.0206648
-0.307264,0.213677,0.0378433,-0.88027,-0.131911,0.0213935
-0.307253,0.213686,0.0392839,-0.880257,-0.131913,0.0228341
-0.307236,0.213697,0.0417635,-0.880238,-0.131916,0.0253137
-0.307211,0.213708,0.0456172,-0.880212,-0.131921,0.0291674
-0.307176,0.213719,0.0511467,-0.880178,-0.131929,0.0346969
-0.307129,0.213728,0.0585779,-0.880136,-0.131939,0.0421281
-0.307067,0.213732,0.0680195,-0.880083,-0.131952,0.0515697
-0.306986,0.21373,0.0794281,-0.88002,-0.131967,0.0629783
-0.30689,0.213728,0.0925827,-0.879942,-0.131986,0.0761329
-0.306773,0.213722,0.107073,-0.87985,-0.132006,0.0906232
-0.306621,0.213694,0.122305,-0.87975,-0.132018,0.105855
-0.306441,0.213651,0.137528,-0.879636,-0.132027,0.121078
-0.306229,0.213588,0.151887,-0.879512,-0.132031,0.135437
-0.305981,0.213495,0.164503,-0.879379,-0.132029,0.148054
-0.305694,0.213367,0.174591,-0.879238,-0.132017,0.158142
-0.30537,0.2132,0.181606,-0.879091,-0.131997,0.165157
-0.30501,0.212991,0.18544,-0.878939,-0.131967,0.16899
-0.304617,0.212739,0.186654,-0.878786,-0.131929,0.170205
-0.304197,0.212443,0.186708,-0.878636,-0.131883,0.170258
-0.303753,0.212104,0.186705,-0.87849,-0.131833,0.170256
-0.303291,0.211721,0.186693,-0.878354,-0.131778,0.170245
-0.30281,0.211293,0.186668,-0.878228,-0.131719,0.170222
-0.302313,0.210817,0.186624,-0.878114,-0.131655,0.170182
-0.301797,0.210291,0.186557,-0.878013,-0.131587,0.170121
-0.301261,0.209712,0.186463,-0.877925,-0.131512,0.170035
-0.300703,0.209077,0.186338,-0.877848,-0.131431,0.169921
-0.30012,0.208382,0.186178,-0.877781,-0.131344,0.169775
-0.299509,0.207624,0.18598,-0.877722,-0.13125,0.169594
-0.298869,0.206799,0.185741,-0.877672,-0.131149,0.169376
-0.298197,0.205902,0.185458,-0.877629,-0.13104,0.169119
-0.297492,0.20493,0.185129,-0.877594,-0.130922,0.168819
-0.296752,0.203878,0.184752,-0.877566,-0.130793,0.168475
-0.295978,0.202742,0.184325,-0.877547,-0.130652,0.168085
-0.29517,0.201518,0.183845,-0.877539,-0.130497,0.167648
-0.29433,0.200204,0.183312,-0.877543,-0.130329,0.167162
-0.293458,0.198797,0.182725,-0.877561,-0.130146,0.166626
-0.292558,0.197294,0.182081,-0.877595,-0.129948,0.166039
-0.291631,0.195693,0.181381,-0.877648,-0.129734,0.165401
-0.290681,0.193993,0.180623,-0.877722,-0.129504,0.16471
-0.28971,0.192191,0.179808,-0.87782,-0.129258,0.163966
-0.288736,0.191045,0.178934,-0.877678,-0.129266,0.163169
-0.287714,0.189685,0.178002,-0.877589,-0.129173,0.162319
-0.286649,0.188174,0.177011,-0.877541,-0.128992,0.161416
-0.285568,0.186602,0.175963,-0.877515,-0.128793,0.16046
-0.284497,0.185032,0.174856,-0.877496,-0.128651,0.159451
-0.283448,0.183476,0.173692,-0.877483,-0.128611,0.158389
-0.282419,0.181898,0.172471,-0.877483,-0.12867,0.157276
-0.281398,0.180243,0.171194,-0.87751,-0.128785,0.156111
-0.280373,0.178464,0.169861,-0.877581,-0.128901,0.154896
-0.279335,0.176538,0.168474,-0.877705,-0.128978,0.153631
-0.278286,0.174468,0.167034,-0.877884,-0.129003,0.152317
-0.27723,0.17227,0.165541,-0.878117,-0.128986,0.150956
-0.276176,0.169963,0.163996,-0.878398,-0.128949,0.149548
-0.275132,0.167562,0.162402,-0.878726,-0.128909,0.148094
-0.274101,0.165077,0.160759,-0.879098,-0.128876,0.146596
-0.273086,0.162517,0.159069,-0.879515,-0.12885,0.145055
-0.272091,0.159891,0.157334,-0.879975,-0.128829,0.143472
-0.271117,0.157213,0.155554,-0.880477,-0.128813,0.141849
-0.270166,0.154495,0.153732,-0.88102,-0.128805,0.140187
-0.269243,0.151747,0.151869,-0.881601,-0.12881,0.138488
-0.268349,0.148976,0.149966,-0.882219,-0.128836,0.136754
-0.267487,0.14619,0.148027,-0.882872,-0.128885,0.134985
-0.266657,0.143393,0.146051,-0.883561,-0.128962,0.133184
-0.265863,0.140591,0.144042,-0.884284,-0.129066,0.131351
-0.265104,0.137788,0.142001,-0.885041,-0.1292,0.12949
-0.264382,0.134989,0.13993,-0.885829,-0.129364,0.127601
-0.263697,0.132199,0.13783,-0.886649,-0.129559,0.125687
-0.263051,0.129422,0.135705,-0.887499,-0.129787,0.123748
-0.262445,0.126663,0.133554,-0.888378,-0.130049,0.121788
-0.261882,0.123927,0.131382,-0.889286,-0.130348,0.119806
-0.261361,0.121218,0.129188,-0.890221,-0.130685,0.117806
-0.260885,0.118539,0.126977,-0.891184,-0.13106,0.115789
-0.260455,0.115895,0.124748,-0.892174,-0.131472,0.113757
-0.260074,0.113289,0.122504,-0.89319,-0.131923,0.111711
-0.259741,0.110725,0.120248,-0.894233,-0.132412,0.109654
-0.25946,0.108204,0.117981,-0.895303,-0.132938,0.107586
-0.261156,0.108261,0.115704,-0.895281,-0.142157,0.10551
-0.263079,0.107945,0.11342,-0.895271,-0.1512,0.103428
-0.265209,0.107157,0.111131,-0.895317,-0.160168,0.10134
-0.267498,0.105951,0.108839,-0.895402,-0.169089,0.0992495
-0.269894,0.104432,0.106544,-0.895489,-0.177945,0.0971571
-0.272332,0.102668,0.10425,-0.895552,-0.186664,0.0950648
-0.274734,0.100654,0.101957,-0.895601,-0.195134,0.092974
-0.277011,0.0983415,0.0996675,-0.895673,-0.203223,0.0908864
-0.279077,0.0956738,0.0973834,-0.895816,-0.210814,0.0888035
-0.280868,0.0926219,0.0951061,-0.89607,-0.217819,0.0867268
-0.282339,0.0891905,0.0928371,-0.896458,-0.224193,0.0846578
-0.283474,0.0854092,0.0905782,-0.896988,-0.229924,0.0825979
-0.284277,0.0813176,0.0883308,-0.897659,-0.235024,0.0805485
-0.284764,0.0769563,0.0860964,-0.898466,-0.23952,0.078511
-0.284953,0.0723862,0.0838766,-0.899366,-0.24347,0.0764867
-0.28486,0.067686,0.0816726,-0.90029,-0.246959,0.0744769
-0.284518,0.0628943,0.079486,-0.901234,-0.250008,0.0724829
-0.283965,0.0580499,0.077318,-0.9022,-0.252636,0.0705059
-0.283238,0.0531912,0.0751698,-0.90319,-0.254862,0.068547
-0.282379,0.0483542,0.0730428,-0.904206,-0.256713,0.0666075
-0.281428,0.0435695,0.0709382,-0.905248,-0.258224,0.0646882
-0.280422,0.0388611,0.068857,-0.90632,-0.259428,0.0627904
-0.279396,0.0342488,0.0668004,-0.907423,-0.260362,0.060915
-0.27838,0.0297529,0.0647695,-0.908559,-0.261062,0.059063
-0.277398,0.0253906,0.0627651,-0.909726,-0.261559,0.0572352
-0.27647,0.02118,0.0607883,-0.910921,-0.261883,0.0554326
-0.275615,0.0171399,0.05884,-0.91214,-0.262066,0.053656
-0.274869,0.0133082,0.0569211,-0.913363,-0.262201,0.0519061
-0.274241,0.00969863,0.0550322,-0.914574,-0.262331,0.0501836
-0.27372,0.00630825,0.0531742,-0.91576,-0.262484,0.0484894
-0.273306,0.00314602,0.0513478,-0.916913,-0.262673,0.0468239
-0.272997,0.000221599,0.0495537,-0.918028,-0.262912,0.0451878
